index,R_C,R_WS,a_WS,V_so
384,2.7425827994161778,2.3636134569273186,0.7430116483940428,4.471806219445401
385,2.711446412770802,2.0333831080106406,0.8395641307707358,6.5903410568820675
386,2.1228181042071634,2.1074779575536,0.7316830186462688,7.553234651664228
387,2.417987760786844,2.923613383843637,0.8334318740193907,2.712721469095193
388,2.357047283029636,2.7286631452765313,0.7029320131427252,4.009159596870539
389,2.31317984429658,2.8610923623022297,0.40339012465162055,7.191720609456665
390,2.0036461358202686,2.5777606723675626,0.8314044159562665,5.735460149622064
391,2.8097971614673822,2.5557235109760432,0.4872353426212551,4.6387385780078665
392,2.2737994746083747,2.4696035033311543,0.5730464622192936,3.3378624414314055
393,2.8316415076391106,2.5858421479104665,0.5321618076966435,3.0098955562513767
394,2.751502322702582,2.8544721683736767,0.7501820271684644,4.328032384991659
395,2.464409254810552,2.6679079676747284,0.8678741383509849,2.758225721519996
396,2.020811933644185,2.0767750439902133,0.7076842102987327,5.881161612119361
397,2.017130649661948,2.258742132039507,0.7364186793361059,5.147261129061121
398,2.049225000576912,2.5404736781603567,0.8550897393479036,6.4114613061904375
399,2.697246477322313,2.2565012729967595,0.5826444061184126,7.991615206703524
400,2.32170898297323,2.4461672600691924,0.41840962776865215,2.220373435759547
401,2.451421744900684,2.7839303889642957,0.42257677063083954,2.2705067137140893
402,2.7574898058417885,2.5621130143617643,0.6490121436382374,3.0334110381089663
403,2.9217199349844214,2.8833112566354466,0.47279651513971266,6.31806832591303
404,2.654895531612322,2.822968121916964,0.717667928720733,2.4882249732555817
405,2.392257188458481,2.0127263056651774,0.4598243230148773,6.555154985003961
406,2.0468188058532,2.365385528769602,0.45395130400974304,2.3638029504460465
407,2.202216923883894,2.942095419273276,0.40593939981501725,7.5788638899625855
408,2.72804603581294,2.5885550937070385,0.7956540260986316,2.0966192665954297
409,2.1147233304764224,2.0924736164390927,0.6986176775602335,7.321563456518148
410,2.013780017812695,2.634074736103685,0.7204204856567482,5.008849358275144
411,2.518017728378062,2.2426211338563293,0.6588391887286076,2.666467191588454
412,2.846663131836476,2.611153951756082,0.4421251843122706,2.198942521217586
413,2.8915014624723687,2.360844203408057,0.6160177345100326,4.289288572349323
414,2.2207843883432603,2.379694725157179,0.7598280482549763,3.5592297873265735
415,2.5589999559381327,2.2359041140386355,0.6831485131176607,2.136745152504597
416,2.819161055029934,2.2923595264669943,0.44711364555108685,5.55793696759935
417,2.4389043976604716,2.9240275652457384,0.6743771727087691,6.019870107561746
418,2.7724097030423516,2.638883305511089,0.8576709654745253,2.789779431661757
419,2.580173080153558,2.052780482601887,0.6353339936871003,2.183829264006185
420,2.5229598178436374,2.223338998472759,0.5835194117663359,3.7998466923633583
421,2.803331546524702,2.9967450537651463,0.414796599760543,7.924098497413523
422,2.2276219351428534,2.5476719292590575,0.8270990440010222,2.0584729669059927
423,2.17266966446175,2.0973370041348223,0.44131143565528763,6.7603641101957495
424,2.798998898504966,2.2182403922719147,0.4159917787011759,4.783116986325445
425,2.5298067193892106,2.8441718020100395,0.5704247741470769,3.842320900948883
426,2.0412636680415,2.38841912802743,0.8647268763466822,7.374403180656558
427,2.5712881446398477,2.7062168928581274,0.640909918870453,5.444169364018485
428,2.330342497627336,2.031633541575625,0.7974954272992492,7.241060232738033
429,2.906183014951644,2.290548766991312,0.40135034147026033,7.012512672352836
430,2.3806085979880547,2.391178445613055,0.6829934367506687,3.3895327912654607
431,2.2982024221923356,2.954244159380741,0.6948720729438272,2.3458853133880053
432,2.139491256588703,2.0013177940523024,0.870989926776225,7.3007993848612855
433,2.0921098355378596,2.4457116693732788,0.4525135631036103,5.961703283837308
434,2.747860330912165,2.2371535319985183,0.6171435615303863,6.7080771405293556
435,2.6405939713226543,2.761283961982829,0.860674009306815,6.030009000247798
436,2.1604618738451227,2.2489549663284594,0.5507868596504594,5.863407833763844
437,2.1642564429639455,2.261391378820701,0.5776410723526215,7.945815895290834
438,2.5170557266944065,2.174606656004168,0.6103323875605329,6.770083471337683
439,2.477216367754918,2.977854620525633,0.43272998997734474,2.330598775071948
440,2.458652779317131,2.0583161476348097,0.4993123511863795,3.107394036531848
441,2.974397543959801,2.658344210774102,0.760518776682726,2.0430784986346655
442,2.17189698726097,2.1119957843812855,0.6704178467834696,4.209044874706278
443,2.7340202843109798,2.281780690389907,0.8568962510239639,6.004639807686965
444,2.7364359427455938,2.674849074712779,0.6961721129717953,2.6896847158182644
445,2.620666117898517,2.6872674193528163,0.5267680685887315,5.581847103752295
446,2.8698507418328205,2.7815009606872354,0.40861686575857287,3.22577681714713
447,2.962543167582696,2.694607193938325,0.6630529889992465,4.341480026353818
448,2.090589973675179,2.21210352995101,0.43009156806733484,2.255576794699259
449,2.753173599756338,2.3851853805802747,0.45192508505365314,3.730203120479269
450,2.493816559160694,2.1622016783478712,0.6992613911098353,5.051200798241496
451,2.2441288331966835,2.1876472332443226,0.6574842519931816,4.375962269445659
452,2.102903709055118,2.676287402938802,0.521110378193536,6.77912086181317
453,2.468261835305625,2.1124851372770537,0.520326174792901,7.3533646637459835
454,2.7173041073249102,2.9702687084885318,0.8418556654760403,4.174089014073517
455,2.9933515959310846,2.1394750732145993,0.6956338485059177,6.8661962713818365
456,2.9648537914225868,2.3563832623383134,0.7704657961791098,5.359750379982966
457,2.8389865377212358,2.507913582326315,0.7063168272454097,4.322146744083401
458,2.7896768161413625,2.252418018226888,0.41373629563958914,2.309820091984083
459,2.140025771009653,2.6143498806816403,0.7887264647644012,3.511811265179287
460,2.3647736796280276,2.132220413269112,0.5517675276771935,4.703179694573014
461,2.1172796962994824,2.846523633228795,0.5929079976387212,7.7579112358603615
462,2.9487669727078694,2.5352070271052,0.7762081607190832,2.9867789878187034
463,2.9685290823450003,2.679451745605472,0.8880789316532756,7.541842892187102
464,2.000913672127551,2.1474777195139136,0.7265585992322887,6.18169085856268
465,2.704108565885837,2.4181620218560664,0.8160604231175915,3.348055226308321
466,2.2922020373510668,2.8843734683242603,0.4506292888454957,5.316233263712947
467,2.8369036302008,2.9039941833552216,0.46310775593128783,5.442254106915425
468,2.6065713506895096,2.532327795158661,0.5355504691146961,3.808819784439035
469,2.5482320843651456,2.1244236163805486,0.4934684206946002,6.350004369267035
470,2.952457305362219,2.266709179532001,0.4678401123012175,6.917418530148117
471,2.9912457012908193,2.8949973946601517,0.585735543101751,4.305672102763803
472,2.4836058837412534,2.9867169568908056,0.8525737024632185,2.4328914552763146
473,2.4619908547347844,2.9354145942267853,0.44068284213379294,2.827235619613704
474,2.9328859853192695,2.8898337600831017,0.8743124182957829,2.746932117586301
475,2.4796564955942917,2.9260987414665407,0.6438470358800863,2.980328956599525
476,2.348316000890603,2.5995953288455467,0.7613125679701678,7.425651058343801
477,2.769400125951634,2.716366538587944,0.5235767847828572,7.330928587247318
478,2.977999762726737,2.8399058939453443,0.6727651832209192,5.825246576855999
479,2.206041376943053,2.906666156347775,0.7861335869200814,2.239230071032338
480,2.8524801211404247,2.5717590216735404,0.4547652933234651,7.768314356082086
481,2.6001722840587798,2.2332167849703093,0.733890633845535,2.76880635324877
482,2.3671951565623472,2.784478582934823,0.8918492734082129,4.8144484140134916
483,2.574398633710214,2.0869398075533026,0.7622781525868616,4.600086487163857
484,2.569388570560866,2.709317314014785,0.6522637038395229,4.626083126855864
485,2.706655045435549,2.3026954076638355,0.504442306620347,4.583634884052895
486,2.8008155848543232,2.6167178599398806,0.6288383933302983,4.663608634762158
487,2.6865266082718575,2.1891437314105913,0.6393088311614293,5.599264326838757
488,2.4010847176226795,2.0344297700075202,0.8122904830751508,5.239114538274151
489,2.2142258967997193,2.3504626503923935,0.4464270805361542,4.424180417577589
490,2.4336899956856364,2.3247780835936207,0.5177242822245621,4.9631323076943765
491,2.49511811751285,2.87427130822841,0.7694706601331238,3.829083952684201
492,2.485749841014858,2.5130669414465734,0.8293089437075251,2.493697627366996
493,2.4294743391899116,2.9188239078951725,0.6684669310847917,6.3592944858874105
494,2.6488644675123885,2.484390377462039,0.4021681322657626,2.9412262698921348
495,2.256234712227161,2.9473436488907123,0.7472497353016305,5.131405680574895
496,2.6275580407648818,2.231312427955263,0.6620238038758242,6.627882996893861
497,2.8730226379264283,2.5865601382258365,0.5573540900058639,2.314893291408313
498,2.563252190473187,2.2114193136494706,0.5224313732972704,6.131490123322692
499,2.63312695070436,2.625264785767734,0.43434475576484316,6.053426179953951
